"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inversOf","supersedes","supersededBy","isPartOf"
"http://schema.org/accountMinimumInflow","accountMinimumInflow","A minimum amount that has to be paid in every month.","","","","http://schema.org/BankAccount","http://schema.org/MonetaryAmount","","",""
"http://schema.org/accountOverdraftLimit","accountOverdraftLimit","An overdraft is an extension of credit from a lending institution when an account reaches zero. An overdraft allows the individual to continue withdrawing money even if the account has no funds in it. Basically the bank allows people to borrow a set amount of money.","","","","http://schema.org/BankAccount","http://schema.org/MonetaryAmount","","",""
"http://schema.org/actionableFeedbackPolicy","actionableFeedbackPolicy","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> or other news-related <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, a statement about public engagement activities (for news media, the newsroom’s), including involving the public - digitally or otherwise -- in coverage decisions, reporting and activities after publication.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/bankAccountType","bankAccountType","The type of a bank account.","","","","http://schema.org/BankAccount","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/beneficiaryBank","beneficiaryBank","A bank or bank’s branch, financial institution or international financial institution operating the beneficiary’s bank account or releasing funds for the beneficiary","","","","http://schema.org/MoneyTransfer","http://schema.org/BankOrCreditUnion, http://schema.org/Text","","",""
"http://schema.org/benefitsSummaryUrl","benefitsSummaryUrl","The URL that goes directly to the summary of benefits and coverage for the specific standard plan or plan variation.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/URL","","",""
"http://schema.org/broadcastFrequency","broadcastFrequency","The frequency used for over-the-air broadcasts. Numeric values or simple ranges e.g. 87-99. In addition a shortcut idiom is supported for frequences of AM and FM radio channels, e.g. ""87 FM"".","","","","http://schema.org/BroadcastChannel, http://schema.org/BroadcastService","http://schema.org/BroadcastFrequencySpecification, http://schema.org/Text","","",""
"http://schema.org/broadcastFrequencyValue","broadcastFrequencyValue","The frequency in MHz for a particular broadcast.","","","","http://schema.org/BroadcastFrequencySpecification","http://schema.org/Number, http://schema.org/QuantitativeValue","","",""
"http://schema.org/byDay","byDay","Defines the day(s) of the week on which a recurring <a class=""localLink"" href=""http://schema.org/Event"">Event</a> takes place","","","","http://schema.org/Schedule","http://schema.org/DayOfWeek","","",""
"http://schema.org/byMonth","byMonth","Defines the month(s) of the year on which a recurring <a class=""localLink"" href=""http://schema.org/Event"">Event</a> takes place. Specified as an <a class=""localLink"" href=""http://schema.org/Integer"">Integer</a> between 1-12. January is 1.","","","","http://schema.org/Schedule","http://schema.org/Integer","","",""
"http://schema.org/byMonthDay","byMonthDay","Defines the day(s) of the month on which a recurring <a class=""localLink"" href=""http://schema.org/Event"">Event</a> takes place. Specified as an <a class=""localLink"" href=""http://schema.org/Integer"">Integer</a> between 1-31.","","","","http://schema.org/Schedule","http://schema.org/Integer","","",""
"http://schema.org/cashBack","cashBack","A cardholder benefit that pays the cardholder a small percentage of their net expenditures.","","","","http://schema.org/PaymentCard","http://schema.org/Boolean, http://schema.org/Number","","",""
"http://schema.org/codeValue","codeValue","A short textual code that uniquely identifies the value.","","","","http://schema.org/CategoryCode, http://schema.org/MedicalCode","http://schema.org/Text","","",""
"http://schema.org/contactlessPayment","contactlessPayment","A secure method for consumers to purchase products or services via debit, credit or smartcards by using RFID or NFC technology.","","","","http://schema.org/PaymentCard","http://schema.org/Boolean","","",""
"http://schema.org/contentReferenceTime","contentReferenceTime","The specific time described by a creative work, for works (e.g. articles, video objects etc.) that emphasise a particular moment within an Event.","","","","http://schema.org/CreativeWork","http://schema.org/DateTime","","",""
"http://schema.org/correctionsPolicy","correctionsPolicy","For an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> (e.g. <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>), a statement describing (in news media, the newsroom’s) disclosure and correction policy for errors.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/cssSelector","cssSelector","A CSS selector.","","","","http://schema.org/SpeakableSpecification","http://schema.org/CssSelectorType","","",""
"http://schema.org/currentExchangeRate","currentExchangeRate","The current price of a currency.","","","","http://schema.org/ExchangeRateSpecification","http://schema.org/UnitPriceSpecification","","",""
"http://schema.org/diversityPolicy","diversityPolicy","Statement on diversity policy by an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> e.g. a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>. For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, a statement describing the newsroom’s diversity policy on both staffing and sources, typically providing staffing data.","","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/documentation","documentation","Further documentation describing the Web API in more detail.","","","","http://schema.org/WebAPI","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/domiciledMortgage","domiciledMortgage","Whether borrower is a resident of the jurisdiction where the property is located.","","","","http://schema.org/MortgageLoan","http://schema.org/Boolean","","",""
"http://schema.org/downPayment","downPayment","a type of payment made in cash during the onset of the purchase of an expensive good/service. The payment typically represents only a percentage of the full purchase price.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount, http://schema.org/Number","","",""
"http://schema.org/earlyPrepaymentPenalty","earlyPrepaymentPenalty","The amount to be paid as a penalty in the event of early payment of the loan.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount","","",""
"http://schema.org/educationalCredentialAwarded","educationalCredentialAwarded","A description of the qualification, award, certificate, diploma or other educational credential awarded as a consequence of successful completion of this course.","","","","http://schema.org/Course","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/estimatedSalary","estimatedSalary","A property describing the estimated salary for a job posting based on a variety of variables including, but not limited to industry, job title, and location. The estimated salary is usually computed by outside organizations and therefore the hiring organization is not bound to this estimated salary.","","","","http://schema.org/JobPosting","http://schema.org/MonetaryAmount, http://schema.org/Number, http://schema.org/PriceSpecification","","",""
"http://schema.org/ethicsPolicy","ethicsPolicy","Statement about ethics policy, e.g. of a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> regarding journalistic and publishing practices, or of a <a class=""localLink"" href=""http://schema.org/Restaurant"">Restaurant</a>, a page describing food source policies. In the case of a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, an ethicsPolicy is typically a statement describing the personal, organizational, and corporate standards of behavior expected by the organization.","","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/eventSchedule","eventSchedule","Associates an <a class=""localLink"" href=""http://schema.org/Event"">Event</a> with a <a class=""localLink"" href=""http://schema.org/Schedule"">Schedule</a>. There are circumstances where it is preferable to share a schedule for a series of
      repeating events rather than data on the individual events themselves. For example, a website or application might prefer to publish a schedule for a weekly
      gym class rather than provide data on every event. A schedule could be processed by applications to add forthcoming events to a calendar. An <a class=""localLink"" href=""http://schema.org/Event"">Event</a> that
      is associated with a <a class=""localLink"" href=""http://schema.org/Schedule"">Schedule</a> using this property should not have <a class=""localLink"" href=""http://schema.org/startDate"">startDate</a> or <a class=""localLink"" href=""http://schema.org/endDate"">endDate</a> properties. These are instead defined within the associated
      <a class=""localLink"" href=""http://schema.org/Schedule"">Schedule</a>, this avoids any ambiguity for clients using the data. The propery might have repeated values to specify different schedules, e.g. for different months
      or seasons.","","","","http://schema.org/Schedule","http://schema.org/Duration","","",""
"http://schema.org/exceptDate","exceptDate","Defines a <a class=""localLink"" href=""http://schema.org/Date"">Date</a> or <a class=""localLink"" href=""http://schema.org/DateTime"">DateTime</a> during which a scheduled <a class=""localLink"" href=""http://schema.org/Event"">Event</a> will not take place. The property allows exceptions to
      a <a class=""localLink"" href=""http://schema.org/Schedule"">Schedule</a> to be specified. If an exception is specified as a <a class=""localLink"" href=""http://schema.org/DateTime"">DateTime</a> then only the event that would have started at that specific date and time
      should be excluded from the schedule. If an exception is specified as a <a class=""localLink"" href=""http://schema.org/Date"">Date</a> then any event that is scheduled for that 24 hour period should be
      excluded from the schedule. This allows a whole day to be excluded from the schedule without having to itemise every scheduled event.","","","","http://schema.org/Schedule","http://schema.org/Date, http://schema.org/DateTime","","",""
"http://schema.org/exchangeRate","exchangeRate","The price of a currency in terms of another currency.","","","","","http://schema.org/ExchangeRateSpecification, http://schema.org/UnitPriceSpecification","","",""
"http://schema.org/exchangeRateSpread","exchangeRateSpread","The difference between the price at which a broker or other intermediary buys and sells foreign currency.","","","","http://schema.org/ExchangeRateSpecification","http://schema.org/MonetaryAmount, http://schema.org/Number","","",""
"http://schema.org/floorLimit","floorLimit","A floor limit is the amount of money above which credit card transactions must be authorized.","","","","http://schema.org/PaymentCard","http://schema.org/MonetaryAmount","","",""
"http://schema.org/geospatiallyContains","geospatiallyContains","Represents a relationship between two geometries (or the places they represent), relating a containing geometry to a contained geometry. ""a contains b iff no points of b lie in the exterior of a, and at least one point of the interior of b lies in the interior of a"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCoveredBy","geospatiallyCoveredBy","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that covers it. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCovers","geospatiallyCovers","Represents a relationship between two geometries (or the places they represent), relating a covering geometry to a covered geometry. ""Every point of b is a point of (the interior or boundary of) a"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCrosses","geospatiallyCrosses","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that crosses it: ""a crosses b: they have some but not all interior points in common, and the dimension of the intersection is less than that of at least one of them"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyDisjoint","geospatiallyDisjoint","Represents spatial relations in which two geometries (or the places they represent) are topologically disjoint: they have no point in common. They form a set of disconnected geometries."" (a symmetric relationship, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>)","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyEquals","geospatiallyEquals","Represents spatial relations in which two geometries (or the places they represent) are topologically equal, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>. ""Two geometries are topologically equal if their interiors intersect and no part of the interior or boundary of one geometry intersects the exterior of the other"" (a symmetric relationship)","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyIntersects","geospatiallyIntersects","Represents spatial relations in which two geometries (or the places they represent) have at least one point in common. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyOverlaps","geospatiallyOverlaps","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that geospatially overlaps it, i.e. they have some but not all points in common. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyTouches","geospatiallyTouches","Represents spatial relations in which two geometries (or the places they represent) touch: they have at least one boundary point in common, but no interior points."" (a symmetric relationship, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a> )","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyWithin","geospatiallyWithin","Represents a relationship between two geometries (or the places they represent), relating a geometry to one that contains it, i.e. it is inside (i.e. within) its interior. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/gracePeriod","gracePeriod","The period of time after any due date that the borrower has to fulfil its obligations before a default (failure to pay) is deemed to have occurred.","","","","http://schema.org/LoanOrCredit","http://schema.org/Duration","","",""
"http://schema.org/hasBroadcastChannel","hasBroadcastChannel","A broadcast channel of a broadcast service.","","","","http://schema.org/BroadcastService","http://schema.org/BroadcastChannel","http://schema.org/providesBroadcastService","",""
"http://schema.org/hasCategoryCode","hasCategoryCode","A Category code contained in this code set.","http://schema.org/hasPart","","","http://schema.org/CategoryCodeSet","http://schema.org/CategoryCode","","",""
"http://schema.org/healthPlanCoinsuranceOption","healthPlanCoinsuranceOption","Whether the coinsurance applies before or after deductible, etc. TODO: Is this a closed set?","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Text","","",""
